,Airline Name,Date Flown,Gender,Age,customer_type,travel_type,class_type,satis_level,Verified,Recommend
379,Aerolineas Argentinas,,Female,49,2,1,1,2,FALSE,no
380,Aerolineas Argentinas,,Female,51,2,1,1,2,FALSE,yes
381,Aerolineas Argentinas,,Female,57,2,1,1,2,FALSE,no
382,Aerolineas Argentinas,,Female,59,2,1,1,2,FALSE,no
383,Aerolineas Argentinas,,Female,59,2,1,1,2,FALSE,yes
384,Aerolineas Argentinas,,Female,62,2,1,1,2,FALSE,yes
385,Aerolineas Argentinas,,Male,20,1,1,2,1,FALSE,no
386,Aerolineas Argentinas,,Male,23,1,1,1,2,FALSE,yes
387,Aerolineas Argentinas,,Male,28,1,1,1,1,FALSE,yes
388,Aerolineas Argentinas,,Male,39,2,1,1,2,FALSE,yes
389,Aerolineas Argentinas,,Male,40,1,1,1,1,FALSE,yes
390,Aerolineas Argentinas,,Male,45,2,1,1,2,FALSE,yes
391,Aerolineas Argentinas,,Male,48,2,1,1,2,FALSE,no
392,Aerolineas Argentinas,,Male,48,2,1,1,2,FALSE,yes
393,Aerolineas Argentinas,,Male,55,2,1,1,2,FALSE,no
394,Aerolineas Argentinas,,Male,57,2,1,1,2,FALSE,no
395,Aerolineas Argentinas,,Male,57,2,1,1,2,FALSE,yes
396,Aerolineas Argentinas,,Male,59,2,1,1,2,FALSE,no
397,Aerolineas Argentinas,April 2016,Male,41,2,1,1,2,FALSE,yes
398,Aerolineas Argentinas,April 2017,Female,41,2,1,1,2,FALSE,no
399,Aerolineas Argentinas,April 2019,Female,30,1,1,1,1,TRUE,yes
400,Aerolineas Argentinas,April 2020,Female,44,2,1,1,1,TRUE,no
401,Aerolineas Argentinas,August 2015,Male,48,2,1,1,2,FALSE,no
402,Aerolineas Argentinas,August 2016,Male,43,2,1,1,2,FALSE,no
403,Aerolineas Argentinas,August 2017,Female,14,2,2,1,1,FALSE,yes
404,Aerolineas Argentinas,August 2017,Male,35,2,2,1,1,FALSE,no
405,Aerolineas Argentinas,August 2017,Male,48,2,2,1,2,FALSE,no
406,Aerolineas Argentinas,August 2022,Male,57,2,1,1,1,FALSE,yes
407,Aerolineas Argentinas,December 2015,Female,48,2,1,1,2,FALSE,no
408,Aerolineas Argentinas,December 2016,Female,34,2,1,1,2,FALSE,no
409,Aerolineas Argentinas,December 2016,Female,39,2,1,1,2,FALSE,yes
410,Aerolineas Argentinas,December 2016,Male,47,2,1,1,2,FALSE,yes
411,Aerolineas Argentinas,December 2016,Male,55,2,1,1,2,FALSE,no
412,Aerolineas Argentinas,December 2016,Male,59,2,1,1,2,FALSE,no
413,Aerolineas Argentinas,December 2017,Female,60,2,2,1,1,TRUE,no
414,Aerolineas Argentinas,December 2018,Female,51,2,1,1,2,TRUE,yes
415,Aerolineas Argentinas,December 2021,Male,53,2,1,1,1,TRUE,no
416,Aerolineas Argentinas,December 2022,Female,32,2,1,1,1,FALSE,no
417,Aerolineas Argentinas,December 2022,Male,36,1,1,1,1,TRUE,no
418,Aerolineas Argentinas,February 2017,Male,42,1,1,1,1,FALSE,yes
419,Aerolineas Argentinas,February 2017,Male,48,2,1,1,2,FALSE,no
420,Aerolineas Argentinas,February 2018,Male,53,2,2,1,1,TRUE,no
421,Aerolineas Argentinas,February 2019,Female,35,1,1,1,1,TRUE,yes
422,Aerolineas Argentinas,February 2022,Male,58,2,1,1,1,TRUE,no
423,Aerolineas Argentinas,February 2023,Male,39,2,1,1,1,TRUE,no
424,Aerolineas Argentinas,January 2016,Female,26,2,1,1,2,FALSE,yes
425,Aerolineas Argentinas,January 2017,Female,27,1,1,1,2,FALSE,yes
426,Aerolineas Argentinas,January 2017,Female,32,2,1,1,2,FALSE,no
427,Aerolineas Argentinas,January 2019,Female,40,2,1,1,1,TRUE,no
428,Aerolineas Argentinas,January 2023,Male,59,2,1,1,1,TRUE,no
429,Aerolineas Argentinas,July 2015,Female,56,2,1,1,2,FALSE,no
430,Aerolineas Argentinas,July 2015,Male,43,2,1,1,2,FALSE,yes
431,Aerolineas Argentinas,July 2019,Male,36,2,1,1,1,FALSE,no
432,Aerolineas Argentinas,July 2023,Female,36,2,1,1,2,FALSE,no
433,Aerolineas Argentinas,June 2016,Male,59,2,1,1,2,FALSE,no
434,Aerolineas Argentinas,June 2019,Female,25,1,1,1,1,FALSE,no
435,Aerolineas Argentinas,June 2019,Male,42,2,1,1,2,TRUE,no
436,Aerolineas Argentinas,June 2023,Male,42,2,1,1,2,FALSE,yes
437,Aerolineas Argentinas,March 2016,Female,51,2,1,1,2,FALSE,yes
438,Aerolineas Argentinas,March 2016,Female,53,2,1,1,2,FALSE,yes
439,Aerolineas Argentinas,March 2017,Male,46,2,1,1,2,FALSE,yes
440,Aerolineas Argentinas,March 2018,Female,27,2,2,1,1,TRUE,yes
441,Aerolineas Argentinas,March 2018,Male,63,2,2,1,1,TRUE,yes
442,Aerolineas Argentinas,March 2019,Female,39,2,1,1,1,TRUE,no
443,Aerolineas Argentinas,March 2020,Female,36,2,1,1,2,TRUE,no
444,Aerolineas Argentinas,March 2022,Female,49,2,1,1,2,TRUE,no
445,Aerolineas Argentinas,March 2023,Female,39,2,1,1,2,TRUE,no
446,Aerolineas Argentinas,May 2015,Female,44,2,1,1,2,FALSE,no
447,Aerolineas Argentinas,May 2016,Female,38,2,1,1,2,FALSE,no
448,Aerolineas Argentinas,May 2018,Female,46,2,2,1,1,TRUE,no
449,Aerolineas Argentinas,May 2019,Male,59,2,1,1,2,TRUE,no
450,Aerolineas Argentinas,November 2015,Female,30,2,1,1,2,FALSE,yes
451,Aerolineas Argentinas,November 2015,Female,51,2,1,1,2,FALSE,yes
452,Aerolineas Argentinas,November 2016,Female,48,2,1,1,2,FALSE,no
453,Aerolineas Argentinas,November 2017,Female,57,2,2,1,1,FALSE,yes
454,Aerolineas Argentinas,November 2017,Female,63,2,2,1,1,TRUE,yes
455,Aerolineas Argentinas,November 2018,Female,24,2,2,1,1,TRUE,no
456,Aerolineas Argentinas,November 2018,Female,52,2,2,1,1,TRUE,no
457,Aerolineas Argentinas,November 2019,Female,48,2,1,1,2,TRUE,no
458,Aerolineas Argentinas,November 2020,Female,38,1,1,1,1,TRUE,no
459,Aerolineas Argentinas,November 2021,Male,51,2,1,1,2,FALSE,no
460,Aerolineas Argentinas,November 2022,Female,47,2,1,1,1,TRUE,yes
461,Aerolineas Argentinas,November 2022,Male,48,2,1,1,1,TRUE,no
462,Aerolineas Argentinas,October 2015,Female,47,2,1,1,2,FALSE,yes
463,Aerolineas Argentinas,October 2017,Female,66,2,2,1,1,FALSE,yes
464,Aerolineas Argentinas,October 2017,Male,46,2,2,1,1,TRUE,no
465,Aerolineas Argentinas,October 2018,Male,47,2,2,1,1,TRUE,no
466,Aerolineas Argentinas,September 2017,Male,31,2,2,1,2,FALSE,yes
467,Aerolineas Argentinas,September 2019,Male,58,2,1,1,2,TRUE,yes
468,Aeromar,April 2012,Female,57,2,1,1,2,FALSE,yes
469,Aeromar,December 2015,Female,38,2,1,1,2,FALSE,no
470,Aeromar,December 2017,Male,50,2,1,1,2,TRUE,no
471,Aeromar,January 2018,Female,36,2,1,1,2,TRUE,no
472,Aeromar,June 2018,Male,52,2,1,1,2,TRUE,no
473,Aeromar,November 2018,Male,39,2,1,1,2,TRUE,no
474,Aeromar,October 2018,Male,38,2,1,1,2,TRUE,no
475,Aeromar,October 2019,Female,38,2,1,1,2,TRUE,no
476,Aeromar,September 2019,Male,41,2,1,1,2,TRUE,no
477,Aeromexico,April 2020,Female,57,2,1,1,2,TRUE,no
478,Aeromexico,April 2022,Female,46,2,1,1,2,TRUE,no
479,Aeromexico,April 2022,Male,42,2,1,1,2,FALSE,no
480,Aeromexico,April 2022,Male,44,2,1,1,2,TRUE,no
481,Aeromexico,April 2022,Male,55,1,1,1,1,TRUE,no
482,Aeromexico,April 2023,Female,39,2,1,1,2,FALSE,no
483,Aeromexico,April 2023,Female,48,2,1,1,2,TRUE,no
484,Aeromexico,April 2023,Female,49,2,1,1,2,FALSE,no
485,Aeromexico,April 2023,Male,38,1,1,1,1,TRUE,yes
486,Aeromexico,April 2023,Male,51,2,1,1,2,TRUE,no
487,Aeromexico,April 2023,Male,52,2,1,1,2,TRUE,no
488,Aeromexico,April 2023,Male,54,2,1,1,2,TRUE,no
489,Aeromexico,August 2022,Female,47,2,1,1,2,FALSE,no
490,Aeromexico,August 2022,Male,23,1,1,2,2,TRUE,no
491,Aeromexico,August 2022,Male,40,1,1,1,1,TRUE,no
492,Aeromexico,August 2022,Male,40,2,1,1,2,FALSE,no
493,Aeromexico,August 2022,Male,46,2,1,1,2,TRUE,no
494,Aeromexico,August 2022,Male,57,2,1,1,2,FALSE,no
495,Aeromexico,December 2022,Female,39,2,1,1,2,TRUE,no
496,Aeromexico,December 2022,Female,40,2,1,1,2,FALSE,no
497,Aeromexico,December 2022,Female,55,1,1,1,1,FALSE,no
498,Aeromexico,December 2022,Male,30,2,1,1,2,TRUE,no
499,Aeromexico,December 2022,Male,32,2,1,1,2,TRUE,no
500,Aeromexico,December 2022,Male,39,2,1,1,2,TRUE,yes
501,Aeromexico,December 2022,Male,53,2,1,1,2,FALSE,no
502,Aeromexico,February 2022,Female,27,1,1,1,2,FALSE,no
503,Aeromexico,February 2022,Female,30,2,1,1,2,TRUE,no
504,Aeromexico,February 2022,Female,39,2,1,1,2,TRUE,no
505,Aeromexico,February 2022,Male,46,2,1,1,1,TRUE,no
506,Aeromexico,February 2022,Male,50,2,1,1,2,TRUE,no
507,Aeromexico,February 2023,Female,46,2,1,1,2,TRUE,no
508,Aeromexico,February 2023,Male,54,2,1,1,2,TRUE,no
509,Aeromexico,February 2023,Male,57,2,1,1,2,TRUE,no
510,Aeromexico,January 2022,Female,33,1,1,1,1,FALSE,no
511,Aeromexico,January 2023,Female,54,2,1,1,2,FALSE,no
512,Aeromexico,July 2021,Male,25,1,1,1,1,TRUE,no
513,Aeromexico,July 2022,Female,27,2,1,1,2,FALSE,no
514,Aeromexico,July 2022,Female,31,2,1,1,2,FALSE,no
515,Aeromexico,July 2022,Male,25,1,1,1,2,TRUE,no
516,Aeromexico,July 2022,Male,64,1,1,1,1,TRUE,no
517,Aeromexico,July 2023,Female,52,2,1,1,2,FALSE,no
518,Aeromexico,June 2021,Male,47,2,1,1,2,TRUE,no
519,Aeromexico,June 2022,Female,29,2,1,1,1,FALSE,yes
520,Aeromexico,June 2022,Female,48,2,1,1,2,TRUE,no
521,Aeromexico,June 2022,Female,54,2,1,1,2,FALSE,no
522,Aeromexico,June 2022,Female,58,2,1,1,2,FALSE,no
523,Aeromexico,June 2022,Male,25,1,1,1,2,TRUE,no
524,Aeromexico,June 2022,Male,37,2,1,1,2,TRUE,no
525,Aeromexico,June 2022,Male,56,2,1,1,2,TRUE,no
526,Aeromexico,June 2023,Female,40,2,1,1,2,FALSE,no
527,Aeromexico,June 2023,Male,36,1,1,1,1,TRUE,no
528,Aeromexico,June 2023,Male,41,2,1,1,2,FALSE,no
529,Aeromexico,June 2023,Male,56,2,1,1,2,FALSE,no
530,Aeromexico,March 2020,Female,56,2,1,1,2,TRUE,no
531,Aeromexico,March 2022,Female,24,1,1,2,1,TRUE,no
532,Aeromexico,March 2022,Female,39,2,1,1,2,TRUE,no
533,Aeromexico,March 2022,Female,50,2,1,1,2,FALSE,no
534,Aeromexico,March 2022,Female,58,2,1,1,2,TRUE,no
535,Aeromexico,March 2022,Male,56,2,1,1,2,FALSE,no
536,Aeromexico,March 2023,Female,38,1,1,1,1,TRUE,no
537,Aeromexico,March 2023,Female,42,2,1,1,2,TRUE,no
538,Aeromexico,March 2023,Female,51,2,1,1,2,TRUE,no
539,Aeromexico,March 2023,Female,59,1,1,1,1,TRUE,no
540,Aeromexico,March 2023,Male,32,1,1,1,1,FALSE,no
541,Aeromexico,March 2023,Male,50,2,1,1,2,TRUE,no
542,Aeromexico,March 2023,Male,57,2,1,1,2,TRUE,no
543,Aeromexico,May 2021,Female,44,2,1,1,2,FALSE,no
544,Aeromexico,May 2022,Female,40,2,1,1,2,TRUE,no
545,Aeromexico,May 2022,Female,50,2,1,1,2,TRUE,no
546,Aeromexico,May 2022,Female,56,2,1,1,2,FALSE,no
547,Aeromexico,May 2022,Female,56,2,1,1,2,TRUE,no
548,Aeromexico,May 2022,Female,66,2,1,1,2,TRUE,no
549,Aeromexico,May 2022,Female,68,1,1,1,1,FALSE,no
550,Aeromexico,May 2022,Male,46,2,1,1,2,TRUE,no
551,Aeromexico,May 2022,Male,50,2,1,1,2,TRUE,no
552,Aeromexico,May 2023,Female,15,1,1,2,1,TRUE,no
553,Aeromexico,May 2023,Female,30,2,1,1,2,TRUE,no
554,Aeromexico,May 2023,Female,34,2,1,1,2,FALSE,no
555,Aeromexico,May 2023,Female,50,2,1,1,2,TRUE,no
556,Aeromexico,May 2023,Female,55,2,1,1,2,FALSE,yes
557,Aeromexico,May 2023,Male,21,1,1,1,2,TRUE,no
558,Aeromexico,November 2021,Female,32,2,1,1,2,FALSE,no
559,Aeromexico,November 2021,Female,51,2,1,1,2,TRUE,no
560,Aeromexico,November 2021,Male,23,1,1,1,2,FALSE,no
561,Aeromexico,November 2022,Female,39,2,1,1,2,TRUE,no
562,Aeromexico,November 2022,Female,44,2,1,1,2,TRUE,no
563,Aeromexico,November 2022,Female,57,2,1,1,2,TRUE,no
564,Aeromexico,November 2022,Female,60,2,1,1,2,FALSE,no
565,Aeromexico,November 2022,Male,31,2,1,1,2,TRUE,no
566,Aeromexico,November 2022,Male,50,2,1,1,2,FALSE,no
567,Aeromexico,October 2022,Female,59,1,1,1,1,FALSE,no
568,Aeromexico,October 2022,Female,59,1,1,1,2,TRUE,no
569,Aeromexico,October 2022,Male,34,1,1,1,1,TRUE,no
570,Aeromexico,October 2022,Male,39,2,1,1,2,FALSE,no
571,Aeromexico,October 2022,Male,42,2,1,1,2,TRUE,no
572,Aeromexico,September 2022,Female,52,2,1,1,2,TRUE,no
573,Aeromexico,September 2022,Male,49,2,1,1,2,FALSE,no
574,Aeromexico,September 2022,Male,62,2,1,1,2,FALSE,no
575,Aerosur,,Female,48,2,1,1,2,FALSE,no
576,Aerosur,,Male,23,2,1,1,2,FALSE,yes
577,Aerosur,,Male,40,1,1,1,1,FALSE,no
578,Aerosur,,Male,55,2,1,1,2,FALSE,no
579,Aerosur,,Male,56,2,1,1,2,FALSE,yes
580,Africa World Airlines,April 2021,Male,43,2,1,1,2,FALSE,no
581,Africa World Airlines,August 2020,Male,39,1,1,1,1,TRUE,no
582,Africa World Airlines,February 2018,Male,35,1,1,1,1,TRUE,yes
583,Africa World Airlines,February 2019,Male,42,2,1,1,2,TRUE,yes
584,Africa World Airlines,February 2019,Male,45,2,1,1,2,TRUE,no
585,Africa World Airlines,March 2020,Male,46,2,1,1,2,TRUE,no
586,Africa World Airlines,May 2021,Male,28,2,1,1,2,TRUE,no
587,Africa World Airlines,November 2019,Male,51,2,1,1,2,FALSE,no
588,Africa World Airlines,September 2020,Female,39,2,1,1,2,TRUE,no
589,Afriqiyah Airways,,Female,39,2,1,1,2,FALSE,yes
590,Afriqiyah Airways,,Female,40,2,1,1,2,FALSE,yes
591,Afriqiyah Airways,,Female,42,2,1,1,2,FALSE,yes
592,Afriqiyah Airways,,Female,47,2,1,1,2,FALSE,no
593,Afriqiyah Airways,,Female,49,2,1,1,2,FALSE,yes
594,Afriqiyah Airways,,Female,52,2,1,1,2,FALSE,no
595,Afriqiyah Airways,,Female,53,2,1,1,2,FALSE,yes
596,Afriqiyah Airways,,Female,57,2,1,1,2,FALSE,no
597,Afriqiyah Airways,,Female,60,2,1,1,2,FALSE,yes
598,Afriqiyah Airways,,Male,23,1,1,1,2,FALSE,yes
599,Afriqiyah Airways,,Male,39,2,1,1,2,FALSE,yes
600,Afriqiyah Airways,,Male,40,2,1,1,2,FALSE,no
601,Afriqiyah Airways,,Male,52,2,1,1,2,FALSE,yes
602,Afriqiyah Airways,,Male,55,1,1,1,2,FALSE,yes
603,Afriqiyah Airways,,Male,58,2,1,1,1,FALSE,yes
604,Afriqiyah Airways,,Male,58,2,1,1,2,FALSE,yes
605,Aigle Azur,,Female,46,2,1,1,2,FALSE,yes
606,Aigle Azur,,Female,54,2,1,1,2,FALSE,yes
607,Aigle Azur,,Male,40,2,1,1,2,FALSE,yes
608,Aigle Azur,April 2018,Female,45,2,1,1,2,TRUE,yes
609,Aigle Azur,August 2019,Male,49,2,1,1,2,TRUE,no
610,Aigle Azur,December 2017,Female,41,2,1,1,2,TRUE,no
611,Aigle Azur,July 2019,Male,57,2,1,1,2,TRUE,no
612,Aigle Azur,March 2016,Female,26,1,1,1,1,FALSE,no
613,Aigle Azur,March 2018,Male,58,2,1,1,2,TRUE,no
614,Aigle Azur,May 2019,Female,53,2,1,1,2,TRUE,no
615,Aigle Azur,October 2018,Female,48,2,1,1,2,TRUE,no
616,Air Algerie,,Female,39,2,1,1,2,FALSE,no
617,Air Algerie,,Female,40,2,1,1,2,FALSE,no
618,Air Algerie,,Female,42,2,1,1,2,FALSE,yes
619,Air Algerie,,Female,43,2,1,1,2,FALSE,no
620,Air Algerie,,Female,46,2,1,1,2,FALSE,yes
621,Air Algerie,,Female,59,2,1,1,2,FALSE,no
622,Air Algerie,,Female,61,2,1,1,2,FALSE,yes
623,Air Algerie,,Male,18,2,1,1,1,FALSE,yes
624,Air Algerie,,Male,20,1,1,2,1,FALSE,no
625,Air Algerie,,Male,22,1,1,2,1,FALSE,yes
626,Air Algerie,,Male,26,1,1,1,1,FALSE,yes
627,Air Algerie,,Male,37,1,1,1,1,FALSE,yes
628,Air Algerie,,Male,43,2,1,1,2,FALSE,no
629,Air Algerie,April 2015,Male,32,2,1,1,2,FALSE,yes
630,Air Algerie,April 2020,Female,41,2,1,1,2,FALSE,yes
631,Air Algerie,December 2015,Male,54,2,1,1,1,FALSE,no
632,Air Algerie,January 2017,Male,42,2,1,1,2,FALSE,no
633,Air Algerie,July 2018,Female,24,1,1,2,1,TRUE,yes
634,Air Algerie,July 2019,Female,46,2,1,1,2,FALSE,no
635,Air Algerie,June 2015,Male,34,1,1,1,1,FALSE,no
636,Air Algerie,June 2018,Female,52,2,1,1,2,TRUE,no
637,Air Algerie,March 2017,Female,48,2,1,1,1,FALSE,yes
638,Air Algerie,March 2017,Male,46,2,1,1,2,FALSE,yes
639,Air Algerie,March 2018,Female,54,2,1,1,2,TRUE,no
640,Air Algerie,May 2016,Male,32,2,1,1,1,FALSE,no
641,Air Algerie,May 2017,Female,27,1,1,1,1,FALSE,no
642,Air Algerie,May 2023,Female,39,2,1,1,2,TRUE,no
643,Air Algerie,October 2017,Male,42,2,1,1,2,FALSE,no
644,Air Antilles,August 2019,Female,50,1,1,1,1,TRUE,no
645,Air Antilles,February 2019,Male,45,2,1,1,1,TRUE,yes
646,Air Antilles,July 2022,Female,44,1,1,1,1,FALSE,no
647,Air Antilles,October 2022,Female,58,2,1,1,2,TRUE,no
648,Air Arabia,April 2018,Female,54,2,1,1,2,TRUE,yes
649,Air Arabia,April 2019,Female,50,2,1,1,2,FALSE,no
650,Air Arabia,April 2019,Female,58,1,1,1,1,TRUE,no
651,Air Arabia,April 2019,Male,42,2,1,1,1,TRUE,no
652,Air Arabia,April 2019,Male,55,2,1,1,2,TRUE,yes
653,Air Arabia,April 2021,Male,44,2,1,1,2,TRUE,no
654,Air Arabia,April 2022,Female,24,1,1,1,2,FALSE,no
655,Air Arabia,April 2022,Female,37,1,1,1,1,TRUE,no
656,Air Arabia,April 2022,Female,38,1,1,1,1,FALSE,no
657,Air Arabia,April 2023,Female,55,2,1,1,1,TRUE,no
658,Air Arabia,August 2018,Male,41,1,1,1,1,TRUE,yes
659,Air Arabia,August 2019,Female,37,1,1,1,1,TRUE,no
660,Air Arabia,August 2019,Female,44,1,1,1,1,FALSE,no
661,Air Arabia,August 2020,Female,73,2,1,1,1,TRUE,no
662,Air Arabia,August 2022,Female,21,1,1,2,2,FALSE,no
663,Air Arabia,August 2022,Female,47,2,1,1,2,FALSE,no
664,Air Arabia,August 2022,Male,44,2,1,1,1,TRUE,no
665,Air Arabia,August 2022,Male,54,2,1,1,2,TRUE,no
666,Air Arabia,August 2022,Male,55,2,1,1,2,TRUE,no
667,Air Arabia,December 2018,Female,22,1,1,1,1,TRUE,no
668,Air Arabia,December 2018,Male,26,1,1,1,1,TRUE,no
669,Air Arabia,December 2018,Male,30,2,1,1,1,TRUE,no
670,Air Arabia,December 2018,Male,37,1,1,1,1,TRUE,no
671,Air Arabia,December 2018,Male,40,2,1,1,2,TRUE,no
672,Air Arabia,December 2019,Female,56,2,1,1,2,TRUE,no
673,Air Arabia,December 2019,Male,40,1,1,1,1,TRUE,no
674,Air Arabia,December 2020,Female,56,2,1,1,2,TRUE,no
675,Air Arabia,December 2020,Male,54,2,1,1,1,TRUE,no
676,Air Arabia,December 2021,Female,40,2,1,1,2,TRUE,no
677,Air Arabia,December 2021,Female,46,2,1,1,1,TRUE,no
678,Air Arabia,December 2021,Female,60,2,1,1,2,TRUE,no
679,Air Arabia,December 2021,Male,43,2,1,1,2,TRUE,no
680,Air Arabia,December 2021,Male,59,2,1,1,2,TRUE,no
681,Air Arabia,December 2022,Female,41,2,1,1,2,TRUE,yes
682,Air Arabia,February 2019,Male,42,2,1,1,1,TRUE,no
683,Air Arabia,February 2020,Female,44,2,1,1,2,TRUE,no
684,Air Arabia,February 2020,Male,22,1,1,2,1,TRUE,no
685,Air Arabia,February 2020,Male,24,1,1,2,1,TRUE,no
686,Air Arabia,February 2020,Male,37,2,1,1,2,TRUE,no
687,Air Arabia,February 2023,Female,39,1,1,1,1,TRUE,yes
688,Air Arabia,February 2023,Female,46,2,1,1,2,TRUE,yes
689,Air Arabia,February 2023,Female,59,2,1,1,2,TRUE,no
690,Air Arabia,February 2023,Male,44,2,1,1,2,TRUE,no
691,Air Arabia,February 2023,Male,56,1,1,1,1,TRUE,no
692,Air Arabia,January 2019,Female,42,2,1,1,2,TRUE,no
693,Air Arabia,January 2020,Female,30,1,1,1,1,TRUE,no
694,Air Arabia,January 2020,Male,39,1,1,1,2,TRUE,no
695,Air Arabia,January 2022,Female,37,2,1,1,2,FALSE,no
696,Air Arabia,January 2022,Female,44,2,1,1,2,TRUE,no
697,Air Arabia,January 2023,Male,32,2,1,1,2,TRUE,no
698,Air Arabia,July 2018,Female,37,2,1,1,1,TRUE,no
699,Air Arabia,July 2018,Female,52,2,1,1,1,TRUE,no
700,Air Arabia,July 2018,Male,47,2,1,1,2,FALSE,no
701,Air Arabia,July 2019,Male,27,1,1,1,1,TRUE,no
702,Air Arabia,July 2020,Male,42,2,1,1,2,FALSE,no
703,Air Arabia,July 2022,Female,50,2,1,1,2,TRUE,no
704,Air Arabia,July 2022,Female,57,2,1,1,2,FALSE,no
705,Air Arabia,July 2022,Male,56,2,1,1,2,TRUE,no
706,Air Arabia,July 2022,Male,58,2,1,1,2,TRUE,no
707,Air Arabia,July 2023,Female,54,2,1,1,2,TRUE,no
708,Air Arabia,July 2023,Male,21,1,1,2,1,TRUE,no
709,Air Arabia,June 2018,Male,57,2,1,1,1,TRUE,no
710,Air Arabia,June 2019,Female,48,1,1,1,1,TRUE,yes
711,Air Arabia,June 2019,Female,55,2,1,1,2,TRUE,yes
712,Air Arabia,June 2019,Male,25,1,1,1,1,TRUE,yes
713,Air Arabia,June 2020,Male,60,2,1,1,2,TRUE,no
714,Air Arabia,June 2021,Female,20,1,1,2,1,TRUE,no
715,Air Arabia,June 2023,Male,56,2,1,1,1,TRUE,no
716,Air Arabia,March 2020,Female,56,2,1,1,1,TRUE,no
717,Air Arabia,March 2020,Male,42,2,1,1,1,TRUE,no
718,Air Arabia,March 2020,Male,55,2,1,1,2,TRUE,no
719,Air Arabia,March 2022,Male,48,2,1,1,2,FALSE,no
720,Air Arabia,March 2023,Female,39,1,1,1,2,TRUE,yes
721,Air Arabia,March 2023,Female,57,2,1,1,2,TRUE,no
722,Air Arabia,May 2018,Male,60,2,1,1,2,TRUE,no
723,Air Arabia,May 2019,Female,42,2,1,1,1,TRUE,no
724,Air Arabia,May 2019,Male,44,1,1,1,1,TRUE,no
725,Air Arabia,May 2019,Male,47,2,1,1,1,TRUE,yes
726,Air Arabia,May 2020,Female,50,2,1,1,2,TRUE,no
727,Air Arabia,May 2023,Female,22,1,1,1,1,TRUE,no
728,Air Arabia,May 2023,Female,37,1,1,1,2,TRUE,yes
729,Air Arabia,May 2023,Male,16,1,1,2,1,TRUE,yes
730,Air Arabia,November 2018,Female,48,2,1,1,2,FALSE,yes
731,Air Arabia,November 2018,Male,51,2,1,1,2,FALSE,no
732,Air Arabia,November 2022,Female,46,2,1,1,1,TRUE,no
733,Air Arabia,November 2022,Male,39,1,1,1,1,TRUE,no
734,Air Arabia,October 2019,Female,40,2,1,1,2,FALSE,no
735,Air Arabia,October 2019,Female,47,2,1,1,2,TRUE,no
736,Air Arabia,September 2018,Female,43,2,1,1,2,TRUE,no
737,Air Arabia,September 2019,Female,17,1,1,2,1,TRUE,no
738,Air Arabia,September 2019,Female,22,1,1,1,2,TRUE,yes
739,Air Arabia,September 2019,Female,41,2,1,1,2,FALSE,no
740,Air Arabia,September 2019,Female,49,2,1,1,2,TRUE,no
741,Air Arabia,September 2021,Female,52,2,1,1,1,FALSE,no
742,Air Arabia,September 2021,Male,49,2,1,1,2,TRUE,no
743,Air Arabia,September 2021,Male,58,2,1,1,2,FALSE,no
744,Air Arabia,September 2021,Male,60,2,1,1,1,FALSE,no
745,Air Arabia,September 2022,Female,43,2,1,1,2,FALSE,no
746,Air Arabia,September 2022,Female,52,2,1,1,2,TRUE,no
747,Air Arabia,September 2022,Female,58,2,1,1,1,TRUE,no
748,Air Astana,April 2017,Female,56,2,1,1,2,FALSE,yes
749,Air Astana,April 2017,Male,32,2,1,1,1,FALSE,yes
750,Air Astana,April 2017,Male,49,2,1,1,2,FALSE,yes
751,Air Astana,April 2018,Female,18,1,1,2,1,TRUE,yes
752,Air Astana,April 2018,Female,24,1,1,1,1,TRUE,yes
753,Air Astana,April 2018,Female,41,2,1,1,1,TRUE,yes
754,Air Astana,April 2018,Male,36,2,1,1,1,TRUE,yes
755,Air Astana,April 2018,Male,47,1,1,1,1,TRUE,yes
756,Air Astana,April 2018,Male,53,2,1,1,1,TRUE,yes
757,Air Astana,April 2019,Female,50,2,1,1,2,TRUE,yes
758,Air Astana,April 2019,Female,56,2,1,1,1,TRUE,no
759,Air Astana,April 2019,Male,20,1,1,2,1,TRUE,yes
760,Air Astana,April 2019,Male,40,2,1,1,1,TRUE,no
761,Air Astana,April 2022,Female,25,1,1,1,1,FALSE,yes
762,Air Astana,April 2023,Female,53,2,1,1,2,TRUE,yes
763,Air Astana,August 2017,Male,77,1,1,1,1,FALSE,yes
764,Air Astana,August 2019,Female,23,2,1,1,1,TRUE,no
765,Air Astana,August 2019,Female,38,2,1,1,1,TRUE,yes
766,Air Astana,August 2019,Male,52,2,1,1,2,TRUE,yes
767,Air Astana,December 2017,Female,41,2,1,1,2,TRUE,yes
768,Air Astana,December 2017,Female,47,2,1,1,2,TRUE,yes
769,Air Astana,December 2019,Female,45,2,1,1,1,TRUE,yes
770,Air Astana,December 2020,Male,39,2,1,1,1,TRUE,yes
771,Air Astana,February 2017,Female,41,2,1,1,1,FALSE,yes
772,Air Astana,February 2017,Male,43,2,1,1,1,FALSE,yes
773,Air Astana,February 2018,Female,51,2,1,1,1,TRUE,yes
774,Air Astana,February 2018,Female,60,2,1,1,2,TRUE,yes
775,Air Astana,February 2018,Male,18,1,1,2,1,TRUE,no
776,Air Astana,February 2018,Male,35,2,1,1,1,TRUE,yes
